Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2009-01-29,93.09,94.34,92.6,93.0,21168900.0,0.0,1.0,12.011903180739,12.173197401127,11.948675846347,12.000289996871,148182300.0
2009-01-30,92.62,93.62,90.01,90.13,23267100.0,0.0,1.0,11.951256553873,12.080291930183,11.614474221702,11.62995846686,162869700.0
2009-02-02,89.1,92.0,88.9,91.51,19937400.0,0.0,1.0,11.49705202926,11.87125462056,11.471244953998,11.808027286168,139561800.0
2009-02-03,91.92,93.38,90.28,92.98,21403900.0,0.0,1.0,11.860931790455,12.049323439869,11.649313773306,11.997709289344,149827300.0
2009-02-04,93.24,96.25,93.1,93.55,28872200.0,0.0,1.0,12.031258487185,12.41965496988,12.013193534502,12.071259453841,202105400.0
2009-02-05,92.77,97.25,92.62,96.46,26758800.0,0.0,1.0,11.970611860319,12.54869034619,11.951256553873,12.446752398905,187311600.0
2009-02-06,97.0,100.0,97.0,99.72,24543200.0,0.0,1.0,12.516431502112,12.903537631044,12.516431502112,12.867407725677,171802400.0
2009-02-09,101.165,103.0,99.5,102.51,25536100.0,0.0,1.0,13.053863844445,13.290643759975,12.839019942889,13.227416425583,178752700.0
2009-02-10,101.17,102.51,97.06,97.83,30323600.0,0.0,1.0,13.054509021327,13.227416425583,12.524173624691,12.62353086445,212265200.0
2009-02-11,96.35,98.31,95.77,96.82,24106200.0,0.0,1.0,12.432558507511,12.685467845079,12.357717989251,12.493205134377,168743400.0
2009-02-12,95.83,99.75,95.83,99.27,29185300.0,0.0,1.0,12.365460111829,12.871278786966,12.365460111829,12.809341806337,204297100.0
2009-02-13,99.11,99.94,98.12,99.16,21749200.0,0.0,1.0,12.788696146127,12.895795508465,12.66095112358,12.795147914943,152244400.0
2009-02-17,96.79,97.04,94.28,94.53,24222800.0,0.0,1.0,12.489334073087,12.521592917165,12.165455278548,12.197714122626,169559600.0
2009-02-18,95.03,95.85,92.72,94.37,24456400.0,0.0,1.0,12.262231810781,12.368040819355,11.964160091504,12.177068462416,171194800.0
2009-02-19,93.37,94.25,90.11,90.64,32957300.0,0.0,1.0,12.048033086106,12.161584217259,11.627377759334,11.695766508778,230701100.0
2009-02-20,89.4,92.4,89.0,91.2,26797000.0,0.0,1.0,11.535762642153,11.922868771084,11.484148491629,11.768026319512,187579000.0
2009-02-23,91.6,92.0,86.51,86.95,28106500.0,0.0,1.0,11.819640470036,11.87125462056,11.162850404616,11.219625970193,196745500.0
2009-02-24,87.4475,90.89,87.0,90.25,28825200.0,0.0,1.0,11.283821069907,11.728025352856,11.226077739008,11.645442712017,201776400.0
2009-02-25,89.86,92.92,89.25,91.16,29751900.0,0.0,1.0,11.595118915256,11.989967166766,11.516407335707,11.762864904459,208263300.0
2009-02-26,92.0,92.92,88.96,89.19,22495300.0,0.0,1.0,11.87125462056,11.989967166766,11.478987076577,11.508665213128,157467100.0
2009-02-27,87.91,91.3,87.67,89.31,25237800.0,0.0,1.0,11.343499931451,11.780929857143,11.312531441136,11.524149458285,176664600.0
2009-03-02,89.31,91.2,87.67,87.94,27533200.0,0.0,1.0,11.524149458285,11.768026319512,11.312531441136,11.34737099274,192732400.0
2009-03-03,88.83,90.74,87.88,88.37,25869300.0,0.0,1.0,11.462212477656,11.708670046409,11.339628870161,11.402856204553,181085100.0
2009-03-04,90.24,92.77,89.45,91.17,26478700.0,0.0,1.0,11.644152358254,11.970611860319,11.542214410969,11.764155258223,185350900.0
2009-03-05,90.25,91.87,88.45,88.84,25246400.0,0.0,1.0,11.645442712017,11.85448002164,11.413179034658,11.463502831419,176724800.0
2009-03-06,88.34,88.4,82.33,85.3,36112400.0,0.0,1.0,11.398985143264,11.406727265843,10.623482531638,11.00671759928,252786800.0
2009-03-09,84.12,87.6,82.57,83.11,24939200.0,0.0,1.0,10.854455855234,11.303498964794,10.654451021953,10.72413012516,174574400.0
2009-03-10,84.87,89.17,84.36,88.6275,30152100.0,0.0,1.0,10.951232387467,11.506084505602,10.885424345549,11.436082813953,211064700.0
2009-03-11,89.9,94.07,89.58,92.68,30227600.0,0.0,1.0,11.600280330308,12.138357849523,11.558989009889,11.958998676451,211593200.0
2009-03-12,92.9703,96.58,92.0,96.35,27444900.0,0.0,1.0,11.996457646194,12.462236644062,11.87125462056,12.432558507511,192114300.0
2009-03-13,96.3,97.2,95.01,95.93,21470300.0,0.0,1.0,12.426106738695,12.542238577375,12.259651103255,12.37836364946,150292100.0
2009-03-16,96.45,97.39,94.18,95.42,28473000.0,0.0,1.0,12.445462045142,12.566755298874,12.152551740917,12.312555607542,199311000.0
2009-03-17,95.26,99.69,95.07,99.66,28094500.0,0.0,1.0,12.291909947332,12.863536664388,12.267393225833,12.859665603098,196661500.0
2009-03-18,99.91,103.48,99.72,101.52,28429900.0,0.0,1.0,12.891924447176,13.352580740604,12.867407725677,13.099671403036,199009300.0
2009-03-19,101.91,103.2,100.25,101.62,17863600.0,0.0,1.0,13.149995199797,13.316450835237,12.935796475121,13.112574940667,125045200.0
2009-03-20,102.09,103.11,100.57,101.59,24842400.0,0.0,1.0,13.173221567533,13.304837651369,12.977087795541,13.108703879377,173896800.0
2009-03-23,102.71,108.16,101.75,107.66,23799900.0,0.0,1.0,13.253223500845,13.956466301737,13.129349539587,13.891948613582,166599300.0
2009-03-24,106.36,109.44,105.3872,106.83,22879000.0,0.0,1.0,13.724202624378,14.121631583414,13.598677010303,13.784849251244,160153000.0
2009-03-25,107.58,108.36,103.86,106.49,23093500.0,0.0,1.0,13.881625783477,13.982273376999,13.401614183602,13.740977223298,161654500.0
2009-03-26,107.83,109.98,107.58,109.87,22009000.0,0.0,1.0,13.913884627554,14.191310686622,13.881625783477,14.177116795228,154063000.0
2009-03-27,108.23,108.53,106.4,106.85,17602600.0,0.0,1.0,13.965498778079,14.004209390972,13.729364039431,13.78742995877,123218200.0
2009-03-30,104.51,105.01,102.61,104.49,17957000.0,0.0,1.0,13.485487178204,13.550004866359,13.240319963214,13.482906470678,125699000.0
2009-03-31,105.45,107.45,105.0,105.12,20360000.0,0.0,1.0,13.606780431936,13.864851184557,13.548714512596,13.564198757753,142520000.0
2009-04-01,104.09,109.0,103.89,108.69,21049000.0,0.0,1.0,13.431292320153,14.064856017838,13.405485244891,14.024855051181,147343000.0
2009-04-02,110.145,114.75,109.78,112.71,29013100.0,0.0,1.0,14.212601523713,14.806809431623,14.16550361136,14.543577263949,203091700.0
2009-04-03,114.19,116.13,113.52,115.99,22722900.0,0.0,1.0,14.734549620889,14.984878250931,14.648095918761,14.966813298248,159060300.0
2009-04-06,114.94,118.75,113.28,118.45,23502300.0,0.0,1.0,14.831326153122,15.322950936864,14.617127428446,15.284240323971,164516100.0
2009-04-07,116.53,116.67,114.19,115.0,19163600.0,0.0,1.0,15.036492401455,15.054557354139,14.734549620889,14.8390682757,134145200.0
2009-04-08,115.43,116.79,114.58,116.32,16272500.0,0.0,1.0,14.894553487514,15.070041599296,14.78487341765,15.00939497243,113907500.0
2009-04-09,118.42,120.0,117.96,119.57,18955600.0,0.0,1.0,15.280369262682,15.484245157252,15.221012989579,15.428759945439,132689200.0
2009-04-13,120.01,120.98,119.0,120.22,13901300.0,0.0,1.0,15.485535511016,15.610699826037,15.355209780942,15.512632940041,97309100.0
2009-04-14,119.57,120.17,117.25,118.31,16236500.0,0.0,1.0,15.428759945439,15.506181171225,15.129397872399,15.266175371288,113655500.0
2009-04-15,117.2,118.25,115.76,117.64,14745800.0,0.0,1.0,15.122946103583,15.258433248709,14.937135161696,15.17972166916,103220600.0
2009-04-16,119.19,123.15,118.79,121.45,21194500.0,0.0,1.0,15.379726502441,15.89070659263,15.328112351917,15.671346452903,148361500.0
2009-04-17,121.18,124.25,120.25,123.42,17767700.0,0.0,1.0,15.636506901299,16.032645506572,15.51650400133,15.925546144234,124373900.0
2009-04-20,121.73,122.99,119.16,120.5,16659500.0,0.0,1.0,15.70747635827,15.870060932421,15.375855441152,15.548762845408,116616500.0
2009-04-21,118.89,122.14,118.6,121.76,16810200.0,0.0,1.0,15.341015889548,15.760380862557,15.303595630418,15.711347419559,117671400.0
2009-04-22,122.63,125.35,121.2,121.51,33527400.0,0.0,1.0,15.823608196949,16.174584420513,15.639087608825,15.679088575481,234691800.0
2009-04-23,126.62,127.2,123.51,125.4,33755600.0,0.0,1.0,16.338459348428,16.413299866688,15.937159328102,16.181036189329,236289200.0
2009-04-24,124.64,125.14,122.97,123.9,19313000.0,0.0,1.0,16.082969303333,16.147486991488,15.867480224894,15.987483124863,135191000.0
2009-04-27,122.9,125.0,122.66,124.73,17167500.0,0.0,1.0,15.858447748553,16.129422038805,15.827479258238,16.094582487201,120172500.0
2009-04-28,123.3501,126.21,123.26,123.902,16280600.0,0.0,1.0,15.91652657143,16.28555484414,15.904900484025,15.987741195616,113964200.0
2009-04-29,124.85,126.85,123.83,125.14,16361100.0,0.0,1.0,16.110066732358,16.368137484979,15.978450648521,16.147486991488,114527700.0
2009-04-30,126.22,127.0,124.92,125.83,17803200.0,0.0,1.0,16.286845197903,16.387492791426,16.1190992087,16.236521401142,124622400.0
2009-05-01,125.8,127.95,125.8,127.24,14197000.0,0.0,1.0,16.232650339853,16.51007639892,16.232650339853,16.41846128174,99379000.0
2009-05-04,128.24,132.25,127.68,132.07,21762800.0,0.0,1.0,16.547496658051,17.064928517055,16.475236847317,17.041702149319,152339600.0
2009-05-05,131.75,132.86,131.12,132.71,14223400.0,0.0,1.0,17.0004108289,17.143640096605,16.919118541825,17.124284790158,99563800.0
2009-05-06,133.33,133.5,130.22,132.5,16912100.0,0.0,1.0,17.204286723471,17.226222737443,16.802986703145,17.097187361133,118384700.0
2009-05-07,132.33,132.39,127.9,129.06,18992000.0,0.0,1.0,17.07525134716,17.082993469739,16.503624630105,16.653305666625,132944000.0
2009-05-08,129.04,131.2342,126.26,129.19,16713000.0,0.0,1.0,16.650724959099,16.933854381799,16.292006612956,16.670080265545,116991000.0
2009-05-11,127.37,130.96,127.12,129.57,14452100.0,0.0,1.0,16.43523588066,16.898472881615,16.402977036583,16.719113708543,101164700.0
2009-05-12,129.56,129.71,123.25,124.42,21767200.0,0.0,1.0,16.71782335478,16.737178661227,15.903610130261,16.054581520545,152370400.0
2009-05-13,123.21,124.02,119.38,119.49,21284700.0,0.0,1.0,15.898448715209,16.00296737002,15.40424322394,15.418437115334,148992900.0
2009-05-14,119.78,123.53,119.7,122.95,15993800.0,0.0,1.0,15.455857374464,15.939740035628,15.445534544359,15.864899517368,111956600.0
2009-05-15,122.32,124.62,121.61,122.42,13127400.0,0.0,1.0,15.783607230293,16.080388595807,15.691992113112,15.796510767924,91891800.0
2009-05-18,123.73,126.7,121.57,126.65,16387200.0,0.0,1.0,15.96554711089,16.348782178532,15.68683069806,16.342330409717,114710400.0
2009-05-19,126.82,129.31,125.74,127.45,13300800.0,0.0,1.0,16.36426642369,16.685564510703,16.224908217274,16.445558710765,93105600.0
2009-05-20,127.63,129.21,125.3,125.87,13878000.0,0.0,1.0,16.468785078501,16.672660973072,16.168132651698,16.241682816195,97146000.0
2009-05-21,125.15,126.78,122.89,124.18,14569500.0,0.0,1.0,16.148777345251,16.359105008637,15.85715739479,16.02361303023,101986500.0
2009-05-22,124.05,124.18,121.75,122.5,10642800.0,0.0,1.0,16.00683843131,16.02361303023,15.710057065796,15.806833598029,74499600.0
2009-05-26,124.76,130.83,124.55,130.78,22747400.0,0.0,1.0,16.09845354849,16.881698282695,16.071356119465,16.875246513879,159231800.0
2009-05-27,131.78,134.98,130.91,133.05,23086500.0,0.0,1.0,17.004281890189,17.417195094383,16.892021112799,17.168156818104,161605500.0
2009-05-28,133.45,135.39,132.03,135.07,17412600.0,0.0,1.0,17.219770968628,17.47009959867,17.036540734267,17.428808278251,121888200.0
2009-05-29,135.39,135.9,133.85,135.81,16304800.0,0.0,1.0,17.47009959867,17.535907640588,17.271385119152,17.524294456721,114133600.0
2009-06-01,136.47,139.99,136.0,139.35,16160700.0,0.0,1.0,17.609457805085,18.063662329698,17.548811178219,17.981079688859,113124900.0
2009-06-02,138.99,141.34,138.35,139.49,16293700.0,0.0,1.0,17.934626953388,18.237860087717,17.852044312549,17.999144641543,114055900.0
2009-06-03,140.0,141.11,139.07,140.95,20185700.0,0.0,1.0,18.064952683461,18.208181951166,17.944949783493,18.187536290956,141299900.0
2009-06-04,140.13,144.18,140.04,143.74,19665500.0,0.0,1.0,18.081727282382,18.604320556439,18.070114098514,18.547544990862,137658500.0
2009-06-05,145.31,146.4,143.21,144.67,22597000.0,0.0,1.0,18.75013053167,18.890779091848,18.479156241418,18.667547890831,158179000.0
2009-06-08,143.82,144.23,139.43,143.85,33273300.0,0.0,1.0,18.557867820967,18.610772325254,17.991402518964,18.561738882256,232913100.0
2009-06-09,143.81,144.56,140.55,142.72,24177300.0,0.0,1.0,18.556577467204,18.653353999437,18.135922140432,18.415928907026,169241100.0
2009-06-10,142.28,142.35,138.3,140.25,24593700.0,0.0,1.0,18.359153341449,18.368185817791,17.845592543734,18.097211527539,172155900.0
2009-06-11,139.55,141.56,138.55,139.95,18743700.0,0.0,1.0,18.006886764122,18.266247870506,17.877851387811,18.058500914646,131205900.0
2009-06-12,138.81,139.1,136.04,136.97,20110200.0,0.0,1.0,17.911400585652,17.948820844782,17.553972593272,17.673975493241,140771400.0
2009-06-15,136.01,136.93,134.89,136.09,19276800.0,0.0,1.0,17.550101531983,17.668814078188,17.405581910515,17.560424362087,134937600.0
2009-06-16,136.66,138.47,136.1,136.35,18385900.0,0.0,1.0,17.633974526584,17.867528557706,17.561714715851,17.593973559928,128701300.0
2009-06-17,136.67,137.45,134.53,135.58,20407600.0,0.0,1.0,17.635264880347,17.73591247387,17.359129175043,17.494616320169,142853200.0
2009-06-18,136.11,138.0,135.59,135.88,15274300.0,0.0,1.0,17.563005069614,17.80688193084,17.495906673932,17.533326933062,106920100.0
2009-06-19,138.07,139.5,136.9,139.48,25780600.0,0.0,1.0,17.815914407182,18.000434995306,17.664943016899,17.99785428778,180464200.0
2009-06-22,140.67,141.56,136.33,137.37,22675500.0,0.0,1.0,18.151406385589,18.266247870506,17.591392852402,17.725589643765,158728500.0
2009-06-23,136.4,136.95,132.88,134.01,25233300.0,0.0,1.0,17.600425328744,17.671394785714,17.146220804131,17.292030779362,176633100.0
2009-06-24,135.42,137.5,134.86,136.22,17340200.0,0.0,1.0,17.473970659959,17.742364242685,17.401710849226,17.577198961008,121381400.0
2009-06-25,135.75,140.2,135.21,139.86,21051700.0,0.0,1.0,17.516552334142,18.090759758723,17.446873230934,18.046887730778,147361900.0
2009-06-26,139.79,143.56,139.74,142.44,15692300.0,0.0,1.0,18.037855254436,18.524318623126,18.031403485621,18.379799001659,109846100.0
2009-06-29,143.46,143.95,141.54,141.97,20272000.0,0.0,1.0,18.511415085495,18.574642419887,18.263667162979,18.319152374793,141904000.0
2009-06-30,142.58,143.8,141.8,142.43,15508000.0,0.0,1.0,18.397863954342,18.555287113441,18.29721636082,18.378508647896,108556000.0
2009-07-01,143.5,144.66,142.52,142.83,14792100.0,0.0,1.0,18.516576500548,18.666257537068,18.390121831764,18.43012279842,103544700.0
2009-07-02,141.25,142.83,139.79,140.02,13231400.0,0.0,1.0,18.226246903849,18.43012279842,18.037855254436,18.067533390987,92619800.0
2009-07-06,138.7,138.99,136.25,138.61,17810300.0,0.0,1.0,17.897206694258,17.934626953388,17.581070022297,17.88559351039,124672100.0
2009-07-07,138.48,139.68,135.18,135.4,16485600.0,0.0,1.0,17.868818911469,18.023661363042,17.443002169645,17.471389952433,115399200.0
2009-07-08,135.92,138.04,134.42,137.22,20568900.0,0.0,1.0,17.538488348115,17.812043345893,17.344935283649,17.706234337318,143982300.0
2009-07-09,137.76,137.99,135.93,136.36,12250900.0,0.0,1.0,17.775913440526,17.805591577077,17.539778701878,17.595263913691,85756300.0
2009-07-10,136.34,138.97,136.32,138.52,15902700.0,0.0,1.0,17.592683206165,17.932046245861,17.590102498639,17.873980326522,111318900.0
2009-07-13,139.54,142.34,137.53,142.34,17267900.0,0.0,1.0,18.005596410358,18.366895464028,17.746235303974,18.366895464028,120875300.0
2009-07-14,142.03,143.18,141.161,142.27,12401700.0,0.0,1.0,18.326894497371,18.475285180128,18.214762755358,18.357862987686,86811900.0
2009-07-15,145.04,147.0,144.32,146.88,17342400.0,0.0,1.0,18.715290980066,18.968200317634,18.622385509122,18.952716072477,121396800.0
2009-07-16,145.76,148.02,145.57,147.52,14056100.0,0.0,1.0,18.808196451009,19.099816401471,18.78367972951,19.035298713316,98392700.0
2009-07-17,149.08,152.02,148.63,151.75,21505500.0,0.0,1.0,19.23659390036,19.615957906713,19.17852798102,19.581118355109,150538500.0
2009-07-20,153.27,155.036,150.89,152.909,26268800.0,0.0,1.0,19.777252127101,20.005128601665,19.470147931482,19.730670356253,183881600.0
2009-07-21,153.29,153.43,149.75,151.51,31242200.0,0.0,1.0,19.779832834627,19.79789778731,19.323047602488,19.550149864794,218695400.0
2009-07-22,157.79,158.73,156.11,156.74,31218000.0,0.0,1.0,20.360492028024,20.481785281756,20.143712595822,20.225004882898,218526000.0
2009-07-23,156.63,158.44,155.56,157.82,18820100.0,0.0,1.0,20.210810991504,20.444365022626,20.072743138852,20.364363089313,131740700.0
2009-07-24,156.95,160.0,156.5,159.986,15655800.0,0.0,1.0,20.252102311923,20.64566020967,20.194036392583,20.643853714402,109590600.0
2009-07-27,160.17,160.88,157.26,160.1,15475400.0,0.0,1.0,20.667596223643,20.759211340823,20.292103278579,20.658563747301,108327800.0
2009-07-28,158.88,160.105,157.6,160.0,12984100.0,0.0,1.0,20.501140588202,20.659208924183,20.335975306525,20.64566020967,90888700.0
2009-07-29,158.9,160.45,158.25,160.03,13648500.0,0.0,1.0,20.503721295729,20.70372612901,20.419848301127,20.649531270959,95539500.0
2009-07-30,161.7,164.72,161.5,162.79,16771600.0,0.0,1.0,20.865020349398,21.254707185855,20.839213274136,21.005668909576,117401200.0
2009-07-31,162.9881,165.0,162.91,163.39,15090600.0,0.0,1.0,21.031230817623,21.290837091222,21.021153154733,21.083090135362,105634200.0
2009-08-03,165.21,166.64,164.87,166.43,14080000.0,0.0,1.0,21.317934520247,21.502455108371,21.274062492302,21.475357679346,98560000.0
2009-08-04,164.93,165.57,164.21,165.55,14136100.0,0.0,1.0,21.28180461488,21.364387255719,21.188899143937,21.361806548193,98952700.0
2009-08-05,165.75,167.39,164.21,165.11,15113700.0,0.0,1.0,21.387613623455,21.599231640604,21.188899143937,21.305030982616,105795900.0
2009-08-06,165.58,166.51,163.09,163.91,12200600.0,0.0,1.0,21.365677609482,21.485680509451,21.044379522469,21.150188531044,85404200.0
2009-08-07,165.49,166.6,164.8,165.51,13834100.0,0.0,1.0,21.354064425614,21.497293693319,21.26503001596,21.356645133141,96838700.0
2009-08-10,165.66,166.6,163.66,164.72,10724800.0,0.0,1.0,21.376000439587,21.497293693319,21.117929686966,21.254707185855,75073600.0
2009-08-11,163.69,164.38,161.88,162.83,12690800.0,0.0,1.0,21.121800748256,21.21083515791,20.888246717134,21.010830324629,88835600.0
2009-08-12,162.55,166.71,162.46,165.31,15895400.0,0.0,1.0,20.974700419262,21.511487584713,20.963087235394,21.330838057878,111267800.0
2009-08-13,166.65,168.67,166.5,168.42,15713600.0,0.0,1.0,21.503745462134,21.764396922281,21.484390155688,21.732138078204,109995200.0
2009-08-14,167.94,168.2267,165.53,166.78,10922000.0,0.0,1.0,21.670201097575,21.707195539963,21.359225840667,21.520520061055,76454000.0
2009-08-17,163.55,163.59,159.42,159.59,18727900.0,0.0,1.0,21.103735795572,21.108897210624,20.57081969141,20.592755705383,131095300.0
2009-08-18,161.63,164.24,161.41,164.0,15398300.0,0.0,1.0,20.855987873056,21.192770205226,20.827600090268,21.161801714912,107788100.0
2009-08-19,162.75,165.3,162.45,164.6,14759700.0,0.0,1.0,21.000507494524,21.329547704115,20.961796881631,21.239222940698,103317900.0
2009-08-20,164.98,166.72,164.61,166.33,12215400.0,0.0,1.0,21.288256383696,21.512777938476,21.240513294461,21.462454141715,85507800.0
2009-08-21,167.65,169.37,166.8,169.22,14859800.0,0.0,1.0,21.632780838445,21.854721685699,21.523100768581,21.835366379252,104018600.0
2009-08-24,170.12,170.71,168.27,169.06,14533200.0,0.0,1.0,21.951498217932,22.027629089955,21.712782771757,21.814720719043,101732400.0
2009-08-25,169.4599,170.94,169.13,169.4,11584100.0,0.0,1.0,21.866321966029,22.057307226506,21.823753195384,21.858592746988,81088700.0
2009-08-26,168.92,169.55,166.76,167.41,10857100.0,0.0,1.0,21.796655766359,21.877948053435,21.517939353529,21.60181234813,75999700.0
2009-08-27,168.75,169.57,164.83,169.45,16042200.0,0.0,1.0,21.774719752386,21.880528760961,21.268901077249,21.865044515804,112295400.0
2009-08-28,172.27,172.49,168.53,170.05,16203600.0,0.0,1.0,22.228924276999,22.257312059787,21.746331969598,21.94246574159,113425200.0
2009-08-31,168.16,168.85,166.5,168.21,11119200.0,0.0,1.0,21.698588880363,21.787623290017,21.484390155688,21.705040649179,77834400.0
2009-09-01,167.99,170.0,164.94,165.298,16751000.0,0.0,1.0,21.67665286639,21.936013972774,21.283094968644,21.329289633363,117257000.0
2009-09-02,164.62,167.61,164.11,165.18,13008900.0,0.0,1.0,21.241803648224,21.627619423392,21.175995606306,21.314063458958,91062300.0
2009-09-03,166.44,167.1,165.0,166.55,10498400.0,0.0,1.0,21.476648033109,21.561811381474,21.290837091222,21.490841924503,73488800.0
2009-09-04,167.2757,170.7,167.09,170.31,13379600.0,0.0,1.0,21.584482897092,22.026338736192,21.560521027711,21.976014939431,93657200.0
2009-09-08,172.98,173.14,172.0,172.93,11251700.0,0.0,1.0,22.320539394179,22.341185054389,22.194084725395,22.314087625364,78761900.0
2009-09-09,172.78,174.47,169.7,171.14,28967400.0,0.0,1.0,22.294732318917,22.512802104882,21.897303359881,22.083114301768,202771800.0
2009-09-10,172.06,173.25,170.81,172.56,17540500.0,0.0,1.0,22.201826847974,22.355378945783,22.040532627586,22.266344536129,122783500.0
2009-09-11,172.91,173.18,170.87,172.16,12462900.0,0.0,1.0,22.311506917838,22.346346469442,22.048274750164,22.214730385605,87240300.0
2009-09-14,170.83,173.9,170.25,173.72,11500400.0,0.0,1.0,22.043113335112,22.439251940385,21.968272816852,22.416025572649,80502800.0
2009-09-15,174.04,175.65,173.59,175.16,15231100.0,0.0,1.0,22.457316893069,22.665063848928,22.399250973729,22.601836514536,106617700.0
2009-09-16,177.99,182.75,177.88,181.87,26929400.0,0.0,1.0,22.967006629495,23.581215020732,22.952812738101,23.467663889579,188505800.0
2009-09-17,181.98,186.79,181.97,184.55,28949000.0,0.0,1.0,23.481857780973,24.102517941027,23.48056742721,23.813478698091,202643000.0
2009-09-18,185.83,186.55,184.76,185.02,21485100.0,0.0,1.0,23.978643979769,24.071549450712,23.840576127116,23.874125324957,150395700.0
2009-09-21,184.29,185.16,181.62,184.02,15632700.0,0.0,1.0,23.779929500251,23.892190277641,23.435405045502,23.745089948647,109428900.0
2009-09-22,185.19,185.38,182.85,184.48,12741200.0,0.0,1.0,23.89606133893,23.920578060429,23.594118558363,23.80444622175,89188400.0
2009-09-23,185.4,188.9,185.03,185.5,21198700.0,0.0,1.0,23.923158767955,24.374782585042,23.87541567872,23.936062305586,148390900.0
2009-09-24,187.2,187.7,182.77,183.82,19674300.0,0.0,1.0,24.155422445314,24.219940133469,23.583795728259,23.719282873385,137720100.0
2009-09-25,182.01,185.5,181.44,182.37,15901400.0,0.0,1.0,23.485728842263,23.936062305586,23.412178677766,23.532181577734,111309800.0
2009-09-28,183.87,186.68,183.33,186.1519,12051600.0,0.0,1.0,23.7257346422,24.088324049632,23.656055538993,24.020180467403,84361200.0
2009-09-29,186.73,187.4,184.31,185.38,12335200.0,0.0,1.0,24.094775818448,24.181229520576,23.782510207777,23.920578060429,86346400.0
2009-09-30,186.13,186.45,182.6127,185.35,19270900.0,0.0,1.0,24.017354592662,24.058645913081,23.563498463565,23.91670699914,134896300.0
2009-10-01,185.35,186.22,180.7,180.8599,18739700.0,0.0,1.0,23.91670699914,24.02896777653,23.316692499296,23.337325255968,131177900.0
2009-10-02,181.41,185.94,181.35,184.9,19761000.0,0.0,1.0,23.408307616476,23.992837871163,23.400565493898,23.8586410798,138327000.0
2009-10-05,186.2,186.86,184.2701,186.024,15111900.0,0.0,1.0,24.026387069003,24.111550417368,23.777361696262,24.003676842773,105783300.0
2009-10-06,187.74,190.01,187.3,190.01,21610200.0,0.0,1.0,24.225101548522,24.518011852746,24.168325982945,24.518011852746,151271400.0
2009-10-07,189.76,190.55,189.032,190.25,16631000.0,0.0,1.0,24.485753008669,24.587690955954,24.391815254715,24.548980343061,116417000.0
2009-10-08,190.66,191.45,188.89,189.27,15650400.0,0.0,1.0,24.601884847348,24.703822794633,24.373492231279,24.422525674277,109552800.0
2009-10-09,188.97,190.7,188.62,190.47,10474000.0,0.0,1.0,24.383815061383,24.6070462624,24.338652679675,24.577368125849,73318000.0
2009-10-12,191.02,191.51,189.64,190.81,10286600.0,0.0,1.0,24.64833758282,24.711564917212,24.470268763511,24.621240153795,72006200.0
2009-10-13,190.63,191.17,189.7,190.02,12429300.0,0.0,1.0,24.598013786059,24.667692889266,24.47801088609,24.519302206509,87005100.0
2009-10-14,192.25,192.32,190.23,191.29,13411100.0,0.0,1.0,24.807051095682,24.816083572023,24.546399635535,24.683177134424,93877700.0
2009-10-15,189.63,190.92,189.53,190.56,13341300.0,0.0,1.0,24.468978409748,24.635434045189,24.456074872117,24.588981309717,93389100.0
2009-10-16,189.35,190.36,187.84,188.05,15408100.0,0.0,1.0,24.432848504381,24.563174234455,24.238005086153,24.265102515178,107856700.0
2009-10-19,187.85,190.0,185.55,189.86,33651100.0,0.0,1.0,24.239295439916,24.516721498983,23.942514074402,24.4986565463,235557700.0
2009-10-20,200.6,201.75,197.85,198.76,40751400.0,0.0,1.0,25.884496487874,26.032887170631,25.52964920302,25.647071395463,285259800.0
2009-10-21,199.52,208.7099,199.23,204.92,42633100.0,0.0,1.0,25.745138281458,26.930960486214,25.707718022328,26.441929313535,298431700.0
2009-10-22,204.7,207.85,202.51,205.2,28264000.0,0.0,1.0,26.413541530747,26.820002966124,26.130954056627,26.478059218902,197848000.0
2009-10-23,205.7,205.8,203.23,203.94,15028100.0,0.0,1.0,26.542576907057,26.555480444688,26.22385952757,26.315474644751,105196700.0
2009-10-26,203.67,206.75,200.1,202.48,17297800.0,0.0,1.0,26.280635093147,26.678064052183,25.819978799719,26.127082995337,121084600.0
2009-10-27,201.66,202.81,196.45,197.37,27019700.0,0.0,1.0,26.021273986763,26.16966466952,25.348999676185,25.467712222391,189137900.0
2009-10-28,197.71,198.02,191.1,192.4,29228100.0,0.0,1.0,25.511584250337,25.551585216993,24.658660412925,24.826406402128,204596700.0
2009-10-29,195.0,196.81,192.14,196.35,20366800.0,0.0,1.0,25.161898380535,25.395452411657,24.792857204287,25.336096138554,142567600.0
2009-10-30,196.056,196.8,186.0667,188.5,25625900.0,0.0,1.0,25.298159737919,25.394162057894,24.009186653341,24.323168434517,179381300.0
2009-11-02,189.8,192.88,185.57,189.31,24249400.0,0.0,1.0,24.490914423721,24.888343382757,23.945094781928,24.427687089329,169745800.0
2009-11-03,187.85,189.52,185.92,188.75,18662200.0,0.0,1.0,24.239295439916,24.454784518354,23.990257163637,24.355427278595,130635400.0
2009-11-04,190.73,193.85,190.23,190.81,17411800.0,0.0,1.0,24.61091732369,25.013507697778,24.546399635535,24.621240153795,121882600.0
